web-scraper-order,web-scraper-start-url,text_raw,price_raw,model_raw,type_year_km_transmission_fuel
1705078020-57,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=94","BMW 330 330e iPerformance SteptronicCHF 23'000ab CHF 368 / Monat4 / 6Occasion11.2017140.000 kmAutomatBenzin/Elektro1022 (VD)PreisCHF 23'000Finanzierungab CHF 368 / Monat4 / 6Anfragen MerkenDetails","CHF 23'000","330e iPerformance Steptronic","Occasion11.2017140.000 kmAutomatBenzin/Elektro1022 (VD)"
1705078020-58,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=94","BMW X5 X5 xDrive 30d SteptronicCHF 22'500ab CHF 360 / Monat3.5 / 6Occasion07.2014225.000 kmAutomatDiesel4133 (BL)PreisCHF 22'500Finanzierungab CHF 360 / Monat3.5 / 6Anfragen MerkenDetails","CHF 22'500","X5 xDrive 30d Steptronic","Occasion07.2014225.000 kmAutomatDiesel4133 (BL)"
1705078020-59,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=94","BMW 325 325xiCHF 8'200ab CHF 131 / MonatOccasion11.2000105.000 kmAutomatBenzin1584 (VD)PreisCHF 8'200Finanzierungab CHF 131 / MonatAnfragen MerkenDetails","CHF 8'200","325xi","Occasion11.2000105.000 kmAutomatBenzin1584 (VD)"
1705078020-60,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=94","BMW 335 335i CoupéCHF 7'990ab CHF 128 / Monat5 / 6Occasion05.2006173.000 kmAutomatBenzin8310 (ZH)PreisCHF 7'990Finanzierungab CHF 128 / Monat5 / 6Anfragen MerkenDetails","CHF 7'990","335i Coupé","Occasion05.2006173.000 kmAutomatBenzin8310 (ZH)"
1705078023-61,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW 535 535i xDrive Touring SteptronicCHF 13'000ab CHF 208 / Monat5 / 6Occasion12.2011227.000 kmAutomatBenzin6331 (ZG)PreisCHF 13'000Finanzierungab CHF 208 / Monat5 / 6Anfragen MerkenDetails","CHF 13'000","535i xDrive Touring Steptronic","Occasion12.2011227.000 kmAutomatBenzin6331 (ZG)"
1705078023-62,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW i3 i3 (94Ah) Range ExtenderCHF 18'900ab CHF 303 / Monat5 / 6Occasion07.201760.061 kmAutomatBenzin/Elektro4415 (BL)PreisCHF 18'900Finanzierungab CHF 303 / Monat5 / 6Anfragen MerkenDetails","CHF 18'900","i3 (94Ah) Range Extender","Occasion07.201760.061 kmAutomatBenzin/Elektro4415 (BL)"
1705078023-63,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW X5M X5M SteptronicCHF 61'800ab CHF 989 / Monat5 / 6Occasion11.201780.800 kmAutomatBenzin8172 (ZH)PreisCHF 61'800Finanzierungab CHF 989 / Monat5 / 6Anfragen MerkenDetails","CHF 61'800","X5M Steptronic","Occasion11.201780.800 kmAutomatBenzin8172 (ZH)"
1705078023-64,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW M340 M340i xDrive 48V Touring SteptronicCHF 44'500ab CHF 712 / Monat4.5 / 6Occasion11.202089.900 kmAutomatBenzin/Elektro9434 (SG)PreisCHF 44'500Finanzierungab CHF 712 / Monat4.5 / 6Anfragen MerkenDetails","CHF 44'500","M340i xDrive 48V Touring Steptronic","Occasion11.202089.900 kmAutomatBenzin/Elektro9434 (SG)"
1705078023-65,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW 525 525d xDrive Touring SteptronicCHF 7'999ab CHF 128 / Monat5.5 / 6Occasion04.2012245.000 kmAutomatDiesel3250 (BE)PreisCHF 7'999Finanzierungab CHF 128 / Monat5.5 / 6Anfragen MerkenDetails","CHF 7'999","525d xDrive Touring Steptronic","Occasion04.2012245.000 kmAutomatDiesel3250 (BE)"
1705078023-66,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW 325 325i Cabriolet SteptronicCHF 8'900ab CHF 143 / Monat5 / 6Occasion06.2007186.900 kmAutomatBenzin8633 (ZH)PreisCHF 8'900Finanzierungab CHF 143 / Monat5 / 6Anfragen MerkenDetails","CHF 8'900","325i Cabriolet Steptronic","Occasion06.2007186.900 kmAutomatBenzin8633 (ZH)"
1705078023-67,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW 320 320d TouringCHF 4'490Occasion12.2003228.000 kmAutomatDiesel8404 (ZH)PreisCHF 4'490Anfragen MerkenDetails","CHF 4'490","320d Touring","Occasion12.2003228.000 kmAutomatDiesel8404 (ZH)"
1705078023-68,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW X5 X5 xDrive 30d SteptronicCHF 26'500ab CHF 424 / Monat4 / 6Occasion01.2014137.000 kmAutomatDiesel7000 (GR)PreisCHF 26'500Finanzierungab CHF 424 / Monat4 / 6Anfragen MerkenDetails","CHF 26'500","X5 xDrive 30d Steptronic","Occasion01.2014137.000 kmAutomatDiesel7000 (GR)"
1705078023-69,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW 118 118dCHF 5'500ab CHF 88 / Monat5 / 6Occasion08.2005132.000 kmManuellDiesel7000 (GR)PreisCHF 5'500Finanzierungab CHF 88 / Monat5 / 6Anfragen MerkenDetails","CHF 5'500","118d","Occasion08.2005132.000 kmManuellDiesel7000 (GR)"
1705078023-70,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=93","BMW 118 118d xDriveCHF 5'900ab CHF 94 / Monat6 / 6Occasion03.2014160.000 kmManuellDiesel7000 (GR)PreisCHF 5'900Finanzierungab CHF 94 / Monat6 / 6Anfragen MerkenDetails","CHF 5'900","118d xDrive","Occasion03.2014160.000 kmManuellDiesel7000 (GR)"
1705078027-71,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW 120 120i SteptronicCHF 2'900Occasion02.2008180.000 kmAutomatBenzin1030 (VD)PreisCHF 2'900Anfragen MerkenDetails","CHF 2'900","120i Steptronic","Occasion02.2008180.000 kmAutomatBenzin1030 (VD)"
1705078027-72,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW 118 118d xDrive Edition M SportCHF 17'990ab CHF 288 / Monat4.5 / 6Occasion03.2018139.000 kmManuellDiesel7000 (GR)PreisCHF 17'990Finanzierungab CHF 288 / Monat4.5 / 6Anfragen MerkenDetails","CHF 17'990","118d xDrive Edition M Sport","Occasion03.2018139.000 kmManuellDiesel7000 (GR)"
1705078027-73,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X1 X1 xDrive 20dCHF 11'800ab CHF 189 / Monat4.5 / 6Occasion08.2010129.000 kmManuellDiesel7000 (GR)PreisCHF 11'800Finanzierungab CHF 189 / Monat4.5 / 6Anfragen MerkenDetails","CHF 11'800","X1 xDrive 20d","Occasion08.2010129.000 kmManuellDiesel7000 (GR)"
1705078027-74,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X1 X1 xDrive 20dCHF 5'200ab CHF 83 / Monat5.5 / 6Occasion11.2009210.000 kmManuellDiesel7000 (GR)PreisCHF 5'200Finanzierungab CHF 83 / Monat5.5 / 6Anfragen MerkenDetails","CHF 5'200","X1 xDrive 20d","Occasion11.2009210.000 kmManuellDiesel7000 (GR)"
1705078027-75,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X1 X1 xDrive 20dCHF 6'500ab CHF 104 / Monat5.5 / 6Occasion04.2010174.000 kmManuellDiesel7000 (GR)PreisCHF 6'500Finanzierungab CHF 104 / Monat5.5 / 6Anfragen MerkenDetails","CHF 6'500","X1 xDrive 20d","Occasion04.2010174.000 kmManuellDiesel7000 (GR)"
1705078027-76,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X5 X5 xDrive 50i SteptronicCHF 41'500ab CHF 664 / Monat4 / 6Occasion06.2015114.000 kmAutomatBenzin6405 (SZ)PreisCHF 41'500Finanzierungab CHF 664 / Monat4 / 6Anfragen MerkenDetails","CHF 41'500","X5 xDrive 50i Steptronic","Occasion06.2015114.000 kmAutomatBenzin6405 (SZ)"
1705078027-77,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X3 X3 xDrive M40i SteptronicCHF 38'200ab CHF 612 / Monat4 / 6Occasion01.2018110.000 kmAutomatBenzin8157 (ZH)PreisCHF 38'200Finanzierungab CHF 612 / Monat4 / 6Anfragen MerkenDetails","CHF 38'200","X3 xDrive M40i Steptronic","Occasion01.2018110.000 kmAutomatBenzin8157 (ZH)"
1705078027-78,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW 216 Gran Tourer 216d Gran Tourer Luxury Line SteptronicCHF 12'900ab CHF 207 / Monat5 / 6Occasion04.2016123.000 kmAutomatDiesel6020 (LU)PreisCHF 12'900Finanzierungab CHF 207 / Monat5 / 6Anfragen MerkenDetails","CHF 12'900","216d Gran Tourer Luxury Line Steptronic","Occasion04.2016123.000 kmAutomatDiesel6020 (LU)"
1705078027-79,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X1 X1 xDrive 23d SteptronicCHF 11'900ab CHF 191 / Monat4 / 6Occasion02.2010190.000 kmAutomatDiesel8405 (ZH)PreisCHF 11'900Finanzierungab CHF 191 / Monat4 / 6Anfragen MerkenDetails","CHF 11'900","X1 xDrive 23d Steptronic","Occasion02.2010190.000 kmAutomatDiesel8405 (ZH)"
1705078027-80,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=92","BMW X3 X3 xDrive 20d Individual xLine SteptronicCHF 24'800ab CHF 397 / Monat3.5 / 6Occasion08.2018226.000 kmAutomatDiesel7000 (GR)PreisCHF 24'800Finanzierungab CHF 397 / Monat3.5 / 6Anfragen MerkenDetails","CHF 24'800","X3 xDrive 20d Individual xLine Steptronic","Occasion08.2018226.000 kmAutomatDiesel7000 (GR)"
1705078031-81,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW X1 X1 xDrive 25e M Sport SteptronicCHF 40'700ab CHF 652 / Monat5 / 6Occasion02.202222.500 kmAutomatBenzin/Elektro8352 (ZH)PreisCHF 40'700Finanzierungab CHF 652 / Monat5 / 6Anfragen MerkenDetails","CHF 40'700","X1 xDrive 25e M Sport Steptronic","Occasion02.202222.500 kmAutomatBenzin/Elektro8352 (ZH)"
1705078031-82,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW i3 i3s (120Ah) Fleet EditionCHF 23'900ab CHF 383 / Monat5 / 6Occasion12.201976.000 kmAutomatElektro5615 (AG)PreisCHF 23'900Finanzierungab CHF 383 / Monat5 / 6Anfragen MerkenDetails","CHF 23'900","i3s (120Ah) Fleet Edition","Occasion12.201976.000 kmAutomatElektro5615 (AG)"
1705078031-83,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW X6 X6 M50d SteptronicCHF 35'900ab CHF 575 / Monat5 / 6Occasion08.2015118.500 kmAutomatDiesel6214 (LU)PreisCHF 35'900Finanzierungab CHF 575 / Monat5 / 6Anfragen MerkenDetails","CHF 35'900","X6 M50d Steptronic","Occasion08.2015118.500 kmAutomatDiesel6214 (LU)"
1705078031-84,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW X5 X5 xDrive 48V 30d M Sport SteptronicCHF 81'500ab CHF 1'305 / Monat4.5 / 6Occasion11.202221.000 kmAutomatElektro/Diesel3852 (BE)PreisCHF 81'500Finanzierungab CHF 1'305 / Monat4.5 / 6Anfragen MerkenDetails","CHF 81'500","X5 xDrive 48V 30d M Sport Steptronic","Occasion11.202221.000 kmAutomatElektro/Diesel3852 (BE)"
1705078031-85,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW M5 M5 xDrive CS DrivelogicCHF 169'900ab CHF 2'720 / MonatNeuwagen10 kmAutomatBenzin5702 (AG)PreisCHF 169'900Finanzierungab CHF 2'720 / MonatAnfragen MerkenDetails","CHF 169'900","M5 xDrive CS Drivelogic","Neuwagen10 kmAutomatBenzin5702 (AG)"
1705078031-86,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW M2 M2 CompetitionCHF 54'900ab CHF 879 / Monat4.5 / 6Occasion07.202015.499 kmAutomatBenzin5702 (AG)PreisCHF 54'900Finanzierungab CHF 879 / Monat4.5 / 6Anfragen MerkenDetails","CHF 54'900","M2 Competition","Occasion07.202015.499 kmAutomatBenzin5702 (AG)"
1705078031-87,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW 330 330xdCHF 5'900ab CHF 94 / Monat5.5 / 6Occasion01.2008225.000 kmAutomatDiesel6020 (LU)PreisCHF 5'900Finanzierungab CHF 94 / Monat5.5 / 6Anfragen MerkenDetails","CHF 5'900","330xd","Occasion01.2008225.000 kmAutomatDiesel6020 (LU)"
1705078031-88,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW X1 X1 xDrive 18d Sport Line SteptronicCHF 8'900ab CHF 143 / Monat4 / 6Occasion03.2014394.000 kmAutomatDiesel6020 (LU)PreisCHF 8'900Finanzierungab CHF 143 / Monat4 / 6Anfragen MerkenDetails","CHF 8'900","X1 xDrive 18d Sport Line Steptronic","Occasion03.2014394.000 kmAutomatDiesel6020 (LU)"
1705078031-89,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW X6 X6M Steptronic M CompetitionCHF 199'800ab CHF 3'199 / MonatOccasion01.202410 kmAutomatBenzin8730 (SG)PreisCHF 199'800Finanzierungab CHF 3'199 / MonatAnfragen MerkenDetails","CHF 199'800","X6M Steptronic M Competition","Occasion01.202410 kmAutomatBenzin8730 (SG)"
1705078031-90,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=91","BMW 220 Gran Tourer 220d xDrive Gran Tourer Luxury Line SteptronicCHF 10'800ab CHF 173 / Monat5.5 / 6Occasion04.2016175.000 kmAutomatDiesel7000 (GR)PreisCHF 10'800Finanzierungab CHF 173 / Monat5.5 / 6Anfragen MerkenDetails","CHF 10'800","220d xDrive Gran Tourer Luxury Line Steptronic","Occasion04.2016175.000 kmAutomatDiesel7000 (GR)"
1705078034-91,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW X3 X3 xDrive 48V M40d SteptronicCHF 69'900ab CHF 1'119 / Monat5 / 6Occasion05.202222.745 kmAutomatElektro/Diesel5702 (AG)PreisCHF 69'900Finanzierungab CHF 1'119 / Monat5 / 6Anfragen MerkenDetails","CHF 69'900","X3 xDrive 48V M40d Steptronic","Occasion05.202222.745 kmAutomatElektro/Diesel5702 (AG)"
1705078034-92,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW 650 650i Coupé xDriveCHF 44'900ab CHF 719 / Monat5 / 6Occasion06.201557.199 kmAutomatBenzin5702 (AG)PreisCHF 44'900Finanzierungab CHF 719 / Monat5 / 6Anfragen MerkenDetails","CHF 44'900","650i Coupé xDrive","Occasion06.201557.199 kmAutomatBenzin5702 (AG)"
1705078034-93,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW 740 740d xDrive SteptronicCHF 65'900ab CHF 1'055 / Monat5 / 6Occasion05.202044.900 kmAutomatDiesel5702 (AG)PreisCHF 65'900Finanzierungab CHF 1'055 / Monat5 / 6Anfragen MerkenDetails","CHF 65'900","740d xDrive Steptronic","Occasion05.202044.900 kmAutomatDiesel5702 (AG)"
1705078034-94,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW M850 M850i xDrive SteptronicCHF 79'900ab CHF 1'279 / Monat5 / 6Occasion07.201946.270 kmAutomatBenzin5702 (AG)PreisCHF 79'900Finanzierungab CHF 1'279 / Monat5 / 6Anfragen MerkenDetails","CHF 79'900","M850i xDrive Steptronic","Occasion07.201946.270 kmAutomatBenzin5702 (AG)"
1705078034-95,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW X1 X1 xDrive 25d SteptronicCHF 33'400ab CHF 535 / Monat3.5 / 6Occasion06.201989.200 kmAutomatBenzin2800 (JU)PreisCHF 33'400Finanzierungab CHF 535 / Monat3.5 / 6 MerkenDetails","CHF 33'400","X1 xDrive 25d Steptronic","Occasion06.201989.200 kmAutomatBenzin2800 (JU)"
1705078034-96,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW X5 X5 xDrive 30d SteptronicCHF 15'000ab CHF 240 / Monat2.5 / 6Occasion12.2010300.000 kmAutomatDiesel5707 (AG)PreisCHF 15'000Finanzierungab CHF 240 / Monat2.5 / 6 MerkenDetails","CHF 15'000","X5 xDrive 30d Steptronic","Occasion12.2010300.000 kmAutomatDiesel5707 (AG)"
1705078034-97,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW 320 320iCHF 3'200Occasion01.2001270.000 kmManuellBenzin8447 (ZH)PreisCHF 3'200Anfragen MerkenDetails","CHF 3'200","320i","Occasion01.2001270.000 kmManuellBenzin8447 (ZH)"
1705078034-98,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW 335 335d Touring SteptronicCHF 5'500ab CHF 88 / Monat5 / 6Occasion01.2007320.000 kmAutomatDiesel1030 (VD)PreisCHF 5'500Finanzierungab CHF 88 / Monat5 / 6Anfragen MerkenDetails","CHF 5'500","335d Touring Steptronic","Occasion01.2007320.000 kmAutomatDiesel1030 (VD)"
1705078034-99,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW 218 Active Tourer 218d xDrive Active Tourer M Sport SteptronicCHF 12'500ab CHF 200 / Monat5.5 / 6Occasion06.2016123.500 kmAutomatDiesel1030 (VD)PreisCHF 12'500Finanzierungab CHF 200 / Monat5.5 / 6Anfragen MerkenDetails","CHF 12'500","218d xDrive Active Tourer M Sport Steptronic","Occasion06.2016123.500 kmAutomatDiesel1030 (VD)"
1705078034-100,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=90","BMW 118 118dCHF 9'900ab CHF 159 / Monat5.5 / 6Occasion06.2019210.000 kmManuellDiesel4564 (BE)PreisCHF 9'900Finanzierungab CHF 159 / Monat5.5 / 6Anfragen MerkenDetails","CHF 9'900","118d","Occasion06.2019210.000 kmManuellDiesel4564 (BE)"
1705078037-101,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW X4M X4M M Competition SteptronicCHF 62'900ab CHF 1'007 / Monat5 / 6Occasion11.202043.000 kmAutomatBenzin9422 (SG)PreisCHF 62'900Finanzierungab CHF 1'007 / Monat5 / 6Anfragen MerkenDetails","CHF 62'900","X4M M Competition Steptronic","Occasion11.202043.000 kmAutomatBenzin9422 (SG)"
1705078037-102,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW 320 320d Touring Sport Line SteptronicCHF 14'950ab CHF 239 / Monat4.5 / 6Occasion12.2013151.000 kmAutomatDiesel3185 (FR)PreisCHF 14'950Finanzierungab CHF 239 / Monat4.5 / 6Anfragen MerkenDetails","CHF 14'950","320d Touring Sport Line Steptronic","Occasion12.2013151.000 kmAutomatDiesel3185 (FR)"
1705078037-103,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW X3 X3 xDrive 30i Travel SteptronicCHF 95'200ab CHF 1'524 / MonatNeuwagen10 kmAutomatBenzin6500 (TI)PreisCHF 95'200Finanzierungab CHF 1'524 / MonatAnfragen MerkenDetails","CHF 95'200","X3 xDrive 30i Travel Steptronic","Neuwagen10 kmAutomatBenzin6500 (TI)"
1705078037-104,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW 530 530d xDrive Touring SteptronicCHF 29'900ab CHF 479 / Monat5 / 6Occasion07.2018112.900 kmAutomatDiesel9242 (SG)PreisCHF 29'900Finanzierungab CHF 479 / Monat5 / 6Anfragen MerkenDetails","CHF 29'900","530d xDrive Touring Steptronic","Occasion07.2018112.900 kmAutomatDiesel9242 (SG)"
1705078037-105,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW M3 M3 CabrioletCHF 33'700ab CHF 540 / Monat1.5 / 6Occasion10.2004126.500 kmAutomatBenzin5503 (AG)PreisCHF 33'700Finanzierungab CHF 540 / Monat1.5 / 6Anfragen MerkenDetails","CHF 33'700","M3 Cabriolet","Occasion10.2004126.500 kmAutomatBenzin5503 (AG)"
1705078037-106,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW X1 X1 xDrive 23i 48VCHF 59'811ab CHF 958 / Monat4 / 6Occasion09.20236.000 kmAutomatBenzin/Elektro6467 (UR)PreisCHF 59'811Finanzierungab CHF 958 / Monat4 / 6Anfragen MerkenDetails","CHF 59'811","X1 xDrive 23i 48V","Occasion09.20236.000 kmAutomatBenzin/Elektro6467 (UR)"
1705078037-107,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW 220 220i Steptronic M SportCHF 33'900ab CHF 543 / Monat5 / 6Occasion06.202034.500 kmAutomatBenzin1726 (FR)PreisCHF 33'900Finanzierungab CHF 543 / Monat5 / 6Anfragen MerkenDetails","CHF 33'900","220i Steptronic M Sport","Occasion06.202034.500 kmAutomatBenzin1726 (FR)"
1705078037-108,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW X5 X5 xDrive 30d xLine SteptronicCHF 53'900ab CHF 863 / Monat4 / 6Occasion08.201984.000 kmAutomatDiesel1203 (GE)PreisCHF 53'900Finanzierungab CHF 863 / Monat4 / 6Anfragen MerkenDetails","CHF 53'900","X5 xDrive 30d xLine Steptronic","Occasion08.201984.000 kmAutomatDiesel1203 (GE)"
1705078037-109,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW X5 X5 xDrive 40d SteptronicCHF 23'500ab CHF 376 / Monat4.5 / 6Occasion06.2012132.000 kmAutomatDiesel8304 (ZH)PreisCHF 23'500Finanzierungab CHF 376 / Monat4.5 / 6Anfragen MerkenDetails","CHF 23'500","X5 xDrive 40d Steptronic","Occasion06.2012132.000 kmAutomatDiesel8304 (ZH)"
1705078037-110,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=89","BMW X3 X3 xDrive 30eCHF 61'900ab CHF 991 / Monat4.5 / 6Occasion03.202219.800 kmAutomatBenzin/Elektro8750 (GL)PreisCHF 61'900Finanzierungab CHF 991 / Monat4.5 / 6Anfragen MerkenDetails","CHF 61'900","X3 xDrive 30e","Occasion03.202219.800 kmAutomatBenzin/Elektro8750 (GL)"
1705078040-111,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW 440 440i Coupé xDrive Power & Sound Ed. SteptronicCHF 38'890ab CHF 623 / Monat4.5 / 6Occasion05.201783.000 kmAutomatBenzin4900 (BE)PreisCHF 38'890Finanzierungab CHF 623 / Monat4.5 / 6Anfragen MerkenDetails","CHF 38'890","440i Coupé xDrive Power & Sound Ed. Steptronic","Occasion05.201783.000 kmAutomatBenzin4900 (BE)"
1705078040-112,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW X7 X7 xDrive M50d SteptronicCHF 81'600ab CHF 1'306 / Monat3.5 / 6Occasion05.201997.000 kmAutomatDiesel6144 (LU)PreisCHF 81'600Finanzierungab CHF 1'306 / Monat3.5 / 6Anfragen MerkenDetails","CHF 81'600","X7 xDrive M50d Steptronic","Occasion05.201997.000 kmAutomatDiesel6144 (LU)"
1705078040-113,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW 430 430i xDrive Gran Coupé M Sport SteptronicCHF 63'500ab CHF 1'017 / Monat4.5 / 6Occasion03.202315.900 kmAutomatBenzin4614 (SO)PreisCHF 63'500Finanzierungab CHF 1'017 / Monat4.5 / 6Anfragen MerkenDetails","CHF 63'500","430i xDrive Gran Coupé M Sport Steptronic","Occasion03.202315.900 kmAutomatBenzin4614 (SO)"
1705078040-114,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW X3 X3 xDrive 20d Individual M Sport SteptronicCHF 39'900ab CHF 639 / Monat4 / 6Occasion11.202078.500 kmAutomatDiesel6594 (TI)PreisCHF 39'900Finanzierungab CHF 639 / Monat4 / 6Anfragen MerkenDetails","CHF 39'900","X3 xDrive 20d Individual M Sport Steptronic","Occasion11.202078.500 kmAutomatDiesel6594 (TI)"
1705078040-115,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW 118 118i Essential EditionCHF 28'890ab CHF 463 / Monat4.5 / 6Occasion03.202212.200 kmAutomatBenzin9542 (TG)PreisCHF 28'890Finanzierungab CHF 463 / Monat4.5 / 6Anfragen MerkenDetails","CHF 28'890","118i Essential Edition","Occasion03.202212.200 kmAutomatBenzin9542 (TG)"
1705078040-116,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW X5 X5 xDrive 30d SteptronicCHF 69'900ab CHF 1'119 / Monat4 / 6Occasion10.202037.000 kmAutomatDiesel8833 (ZH)PreisCHF 69'900Finanzierungab CHF 1'119 / Monat4 / 6Anfragen MerkenDetails","CHF 69'900","X5 xDrive 30d Steptronic","Occasion10.202037.000 kmAutomatDiesel8833 (ZH)"
1705078040-117,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW 540 540i xDrive Touring SteptronicCHF 36'900ab CHF 591 / Monat5 / 6Occasion11.201769.000 kmAutomatBenzin8887 (SG)PreisCHF 36'900Finanzierungab CHF 591 / Monat5 / 6Anfragen MerkenDetails","CHF 36'900","540i xDrive Touring Steptronic","Occasion11.201769.000 kmAutomatBenzin8887 (SG)"
1705078040-118,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW 118 118i Essential EditionCHF 28'890ab CHF 463 / Monat4.5 / 6Occasion04.202211.900 kmAutomatBenzin9542 (TG)PreisCHF 28'890Finanzierungab CHF 463 / Monat4.5 / 6Anfragen MerkenDetails","CHF 28'890","118i Essential Edition","Occasion04.202211.900 kmAutomatBenzin9542 (TG)"
1705078040-119,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW 220 Gran Tourer 220i Gran Tourer Sport LineCHF 29'000ab CHF 464 / Monat3 / 6Occasion07.201754.000 kmManuellBenzin1217 (GE)PreisCHF 29'000Finanzierungab CHF 464 / Monat3 / 6Anfragen MerkenDetails","CHF 29'000","220i Gran Tourer Sport Line","Occasion07.201754.000 kmManuellBenzin1217 (GE)"
1705078040-120,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=88","BMW X1 X1 xDrive 23d SteptronicCHF 10'900ab CHF 175 / Monat5 / 6Occasion12.2010153.900 kmAutomatDiesel9475 (SG)PreisCHF 10'900Finanzierungab CHF 175 / Monat5 / 6Anfragen MerkenDetails","CHF 10'900","X1 xDrive 23d Steptronic","Occasion12.2010153.900 kmAutomatDiesel9475 (SG)"
1705078044-121,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=87","BMW 320 320d xDrive Touring SteptronicCHF 29'990ab CHF 480 / Monat4.5 / 6Occasion02.202078.000 kmAutomatDiesel6330 (ZG)PreisCHF 29'990Finanzierungab CHF 480 / Monat4.5 / 6Anfragen MerkenDetails","CHF 29'990","320d xDrive Touring Steptronic","Occasion02.202078.000 kmAutomatDiesel6330 (ZG)"
